GEO_ID,NAME,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0062PM,DP03_0063E,DP03_0063M,DP03_0063PE,DP03_0063PM
0500000US21035,"Calloway County, Kentucky",40219,2017,(X),(X),56113,2687,(X),(X)
0500000US21037,"Campbell County, Kentucky",59782,2488,(X),(X),79669,2468,(X),(X)
0500000US21039,"Carlisle County, Kentucky",39664,4204,(X),(X),59971,7271,(X),(X)
0500000US21041,"Carroll County, Kentucky",43258,3524,(X),(X),60809,5942,(X),(X)
0500000US21043,"Carter County, Kentucky",33067,2513,(X),(X),45726,2676,(X),(X)
0500000US21045,"Casey County, Kentucky",34457,2527,(X),(X),45474,2934,(X),(X)
0500000US21047,"Christian County, Kentucky",41235,1849,(X),(X),55019,2900,(X),(X)
0500000US21049,"Clark County, Kentucky",52938,1861,(X),(X),67817,3279,(X),(X)
0500000US21051,"Clay County, Kentucky",26250,3399,(X),(X),39093,3156,(X),(X)
0500000US21053,"Clinton County, Kentucky",31115,2774,(X),(X),49008,5532,(X),(X)
0500000US21055,"Crittenden County, Kentucky",43169,3446,(X),(X),58097,5497,(X),(X)
0500000US21057,"Cumberland County, Kentucky",32906,4710,(X),(X),42275,3697,(X),(X)
0500000US21059,"Daviess County, Kentucky",49836,2043,(X),(X),68599,2492,(X),(X)
0500000US21061,"Edmonson County, Kentucky",41360,5129,(X),(X),52374,4487,(X),(X)
0500000US21063,"Elliott County, Kentucky",33377,4651,(X),(X),43443,3960,(X),(X)
0500000US21065,"Estill County, Kentucky",31337,2576,(X),(X),43614,3773,(X),(X)
0500000US21067,"Fayette County, Kentucky",54918,1106,(X),(X),79535,1551,(X),(X)
0500000US21069,"Fleming County, Kentucky",42213,3319,(X),(X),57177,3853,(X),(X)
0500000US21071,"Floyd County, Kentucky",31267,2458,(X),(X),44930,3883,(X),(X)
0500000US21073,"Franklin County, Kentucky",55068,2123,(X),(X),67316,2456,(X),(X)
0500000US21075,"Fulton County, Kentucky",28559,5037,(X),(X),43485,3691,(X),(X)
0500000US21077,"Gallatin County, Kentucky",50204,3849,(X),(X),59104,3357,(X),(X)
0500000US21079,"Garrard County, Kentucky",49888,3277,(X),(X),64161,4394,(X),(X)
0500000US21081,"Grant County, Kentucky",45610,4430,(X),(X),59312,3618,(X),(X)
0500000US21083,"Graves County, Kentucky",41615,1819,(X),(X),57201,3576,(X),(X)
0500000US21085,"Grayson County, Kentucky",37906,2615,(X),(X),52103,3008,(X),(X)
0500000US21087,"Green County, Kentucky",37374,3571,(X),(X),57586,9329,(X),(X)
0500000US21089,"Greenup County, Kentucky",49343,2313,(X),(X),66593,3308,(X),(X)
0500000US21091,"Hancock County, Kentucky",52019,3685,(X),(X),61646,2744,(X),(X)
0500000US21093,"Hardin County, Kentucky",53168,1849,(X),(X),69340,2529,(X),(X)
0500000US21095,"Harlan County, Kentucky",26324,1943,(X),(X),38158,1661,(X),(X)
0500000US21097,"Harrison County, Kentucky",49696,3830,(X),(X),60393,3730,(X),(X)
0500000US21099,"Hart County, Kentucky",37795,2962,(X),(X),50353,4220,(X),(X)
0500000US21101,"Henderson County, Kentucky",45389,3458,(X),(X),61596,3874,(X),(X)
0500000US21103,"Henry County, Kentucky",51447,3174,(X),(X),63636,4669,(X),(X)
0500000US21105,"Hickman County, Kentucky",40463,4654,(X),(X),55778,9680,(X),(X)
0500000US21107,"Hopkins County, Kentucky",45738,2211,(X),(X),58611,2272,(X),(X)
0500000US21109,"Jackson County, Kentucky",32143,3874,(X),(X),42860,4183,(X),(X)
0500000US21111,"Jefferson County, Kentucky",54357,556,(X),(X),76517,729,(X),(X)
0500000US21113,"Jessamine County, Kentucky",56728,3760,(X),(X),82566,4382,(X),(X)
0500000US21115,"Johnson County, Kentucky",37559,2511,(X),(X),54150,5894,(X),(X)
0500000US21117,"Kenton County, Kentucky",61606,1482,(X),(X),80194,1976,(X),(X)
0500000US21119,"Knott County, Kentucky",29326,3464,(X),(X),43078,2611,(X),(X)
0500000US21121,"Knox County, Kentucky",28790,2342,(X),(X),42570,3630,(X),(X)
0500000US21123,"Larue County, Kentucky",41779,3612,(X),(X),53458,4581,(X),(X)
0500000US21125,"Laurel County, Kentucky",39230,2101,(X),(X),52703,2409,(X),(X)
0500000US21127,"Lawrence County, Kentucky",31813,4863,(X),(X),46305,4281,(X),(X)
0500000US21129,"Lee County, Kentucky",23972,3741,(X),(X),38875,6068,(X),(X)
0500000US21131,"Leslie County, Kentucky",30798,4878,(X),(X),39783,4358,(X),(X)
0500000US21133,"Letcher County, Kentucky",29856,2344,(X),(X),43053,3234,(X),(X)
0500000US21135,"Lewis County, Kentucky",31096,3992,(X),(X),48130,5751,(X),(X)
0500000US21137,"Lincoln County, Kentucky",39833,2684,(X),(X),50537,3046,(X),(X)
0500000US21139,"Livingston County, Kentucky",46076,6476,(X),(X),64241,10037,(X),(X)
0500000US21141,"Logan County, Kentucky",43842,3368,(X),(X),56271,4111,(X),(X)
0500000US21143,"Lyon County, Kentucky",50097,5244,(X),(X),64990,6827,(X),(X)
0500000US21145,"McCracken County, Kentucky",44486,2350,(X),(X),71901,5217,(X),(X)
0500000US21147,"McCreary County, Kentucky",23273,3028,(X),(X),34828,4144,(X),(X)
0500000US21149,"McLean County, Kentucky",50445,2302,(X),(X),60440,3654,(X),(X)
0500000US21151,"Madison County, Kentucky",48687,2335,(X),(X),63966,2225,(X),(X)
0500000US21153,"Magoffin County, Kentucky",29516,3679,(X),(X),43877,5086,(X),(X)
0500000US21155,"Marion County, Kentucky",38544,2955,(X),(X),54373,3406,(X),(X)
0500000US21157,"Marshall County, Kentucky",50731,3792,(X),(X),65258,3792,(X),(X)
0500000US21159,"Martin County, Kentucky",35125,4866,(X),(X),41944,2893,(X),(X)
0500000US21161,"Mason County, Kentucky",41415,5350,(X),(X),63281,5479,(X),(X)
0500000US21163,"Meade County, Kentucky",57963,3960,(X),(X),73426,4297,(X),(X)
0500000US21165,"Menifee County, Kentucky",39905,4718,(X),(X),46514,3442,(X),(X)
0500000US21167,"Mercer County, Kentucky",50475,3367,(X),(X),63337,3582,(X),(X)
0500000US21169,"Metcalfe County, Kentucky",35809,6063,(X),(X),47629,3187,(X),(X)
0500000US21171,"Monroe County, Kentucky",34167,4035,(X),(X),54800,6458,(X),(X)
0500000US21173,"Montgomery County, Kentucky",41974,3330,(X),(X),55650,3905,(X),(X)
0500000US21175,"Morgan County, Kentucky",34419,2504,(X),(X),46585,3963,(X),(X)
0500000US21177,"Muhlenberg County, Kentucky",43110,2396,(X),(X),54486,2895,(X),(X)
0500000US21179,"Nelson County, Kentucky",57469,3191,(X),(X),79045,11294,(X),(X)
0500000US21181,"Nicholas County, Kentucky",41354,6933,(X),(X),58566,7248,(X),(X)
0500000US21183,"Ohio County, Kentucky",42826,2603,(X),(X),62337,10216,(X),(X)
0500000US21185,"Oldham County, Kentucky",97597,2940,(X),(X),124231,3750,(X),(X)
0500000US21187,"Owen County, Kentucky",45338,4853,(X),(X),61428,6087,(X),(X)
0500000US21189,"Owsley County, Kentucky",25530,9201,(X),(X),44903,7628,(X),(X)
0500000US21191,"Pendleton County, Kentucky",52620,6510,(X),(X),59575,3652,(X),(X)
0500000US21193,"Perry County, Kentucky",31046,2631,(X),(X),47987,3446,(X),(X)
0500000US21195,"Pike County, Kentucky",34081,1559,(X),(X),50468,2678,(X),(X)
0500000US21197,"Powell County, Kentucky",36958,3537,(X),(X),50622,5052,(X),(X)
0500000US21199,"Pulaski County, Kentucky",37921,2782,(X),(X),53882,2802,(X),(X)
0500000US21201,"Robertson County, Kentucky",38864,17224,(X),(X),54045,7068,(X),(X)
0500000US21203,"Rockcastle County, Kentucky",36468,3074,(X),(X),49283,2487,(X),(X)
0500000US21205,"Rowan County, Kentucky",37639,3489,(X),(X),53829,4703,(X),(X)
0500000US21207,"Russell County, Kentucky",36159,2231,(X),(X),45749,2510,(X),(X)
0500000US21209,"Scott County, Kentucky",66966,2789,(X),(X),82824,2487,(X),(X)
0500000US21211,"Shelby County, Kentucky",64240,3108,(X),(X),84096,4151,(X),(X)
0500000US21213,"Simpson County, Kentucky",48311,3451,(X),(X),60543,4074,(X),(X)
0500000US21215,"Spencer County, Kentucky",77738,6915,(X),(X),90035,5609,(X),(X)
0500000US21217,"Taylor County, Kentucky",39055,2615,(X),(X),53202,4331,(X),(X)
0500000US21219,"Todd County, Kentucky",41865,4650,(X),(X),61316,10458,(X),(X)
0500000US21221,"Trigg County, Kentucky",52279,6191,(X),(X),63696,4922,(X),(X)
0500000US21223,"Trimble County, Kentucky",47470,7965,(X),(X),62457,6400,(X),(X)
0500000US21225,"Union County, Kentucky",42844,3234,(X),(X),56945,3690,(X),(X)
0500000US21227,"Warren County, Kentucky",52007,1820,(X),(X),71487,2807,(X),(X)
0500000US21229,"Washington County, Kentucky",50794,4343,(X),(X),62267,4036,(X),(X)
0500000US21231,"Wayne County, Kentucky",34039,2391,(X),(X),45817,3901,(X),(X)
0500000US21233,"Webster County, Kentucky",40947,2658,(X),(X),55956,3805,(X),(X)
0500000US21235,"Whitley County, Kentucky",36897,3985,(X),(X),52771,4582,(X),(X)
0500000US21237,"Wolfe County, Kentucky",22458,5889,(X),(X),34629,4179,(X),(X)
0500000US21239,"Woodford County, Kentucky",62629,3641,(X),(X),78278,3659,(X),(X)
0500000US22001,"Acadia Parish, Louisiana",41177,3101,(X),(X),60714,2720,(X),(X)
0500000US22003,"Allen Parish, Louisiana",41009,2733,(X),(X),58725,4426,(X),(X)
0500000US22005,"Ascension Parish, Louisiana",76589,3279,(X),(X),90486,2734,(X),(X)
0500000US22007,"Assumption Parish, Louisiana",44744,6150,(X),(X),66086,6151,(X),(X)
0500000US22009,"Avoyelles Parish, Louisiana",38077,3142,(X),(X),56810,3467,(X),(X)
0500000US22011,"Beauregard Parish, Louisiana",50738,3694,(X),(X),67939,4257,(X),(X)
0500000US22013,"Bienville Parish, Louisiana",30300,2523,(X),(X),47447,3527,(X),(X)
0500000US22015,"Bossier Parish, Louisiana",53806,2020,(X),(X),69781,2142,(X),(X)
0500000US22017,"Caddo Parish, Louisiana",40866,1194,(X),(X),63440,2037,(X),(X)
0500000US22019,"Calcasieu Parish, Louisiana",49452,1371,(X),(X),68570,1506,(X),(X)
0500000US22021,"Caldwell Parish, Louisiana",32174,5773,(X),(X),53766,7248,(X),(X)
0500000US22023,"Cameron Parish, Louisiana",55000,13852,(X),(X),73072,8141,(X),(X)
0500000US22025,"Catahoula Parish, Louisiana",38854,7020,(X),(X),56414,4660,(X),(X)
0500000US22027,"Claiborne Parish, Louisiana",27303,2774,(X),(X),43588,4820,(X),(X)
0500000US22029,"Concordia Parish, Louisiana",31813,5909,(X),(X),50944,4859,(X),(X)
0500000US22031,"De Soto Parish, Louisiana",44230,3092,(X),(X),62327,3782,(X),(X)
0500000US22033,"East Baton Rouge Parish, Louisiana",52719,1110,(X),(X),78287,1786,(X),(X)
0500000US22035,"East Carroll Parish, Louisiana",21161,2639,(X),(X),47832,17731,(X),(X)
0500000US22037,"East Feliciana Parish, Louisiana",48129,4526,(X),(X),61705,4095,(X),(X)
0500000US22039,"Evangeline Parish, Louisiana",32180,2394,(X),(X),48559,2637,(X),(X)
0500000US22041,"Franklin Parish, Louisiana",35466,2176,(X),(X),50778,3750,(X),(X)
0500000US22043,"Grant Parish, Louisiana",40792,2359,(X),(X),51799,3173,(X),(X)
0500000US22045,"Iberia Parish, Louisiana",45274,2488,(X),(X),61526,2639,(X),(X)
0500000US22047,"Iberville Parish, Louisiana",47797,5222,(X),(X),65719,3932,(X),(X)
0500000US22049,"Jackson Parish, Louisiana",38523,4546,(X),(X),53442,3468,(X),(X)
0500000US22051,"Jefferson Parish, Louisiana",52558,831,(X),(X),72937,1242,(X),(X)
0500000US22053,"Jefferson Davis Parish, Louisiana",39653,2929,(X),(X),63058,4137,(X),(X)
0500000US22055,"Lafayette Parish, Louisiana",54726,1425,(X),(X),78128,2220,(X),(X)
0500000US22057,"Lafourche Parish, Louisiana",53089,1955,(X),(X),70013,2346,(X),(X)
0500000US22059,"LaSalle Parish, Louisiana",36868,3549,(X),(X),55924,5174,(X),(X)
0500000US22061,"Lincoln Parish, Louisiana",34154,2582,(X),(X),57991,2689,(X),(X)
0500000US22063,"Livingston Parish, Louisiana",63159,2432,(X),(X),79423,2723,(X),(X)
0500000US22065,"Madison Parish, Louisiana",27810,2807,(X),(X),42095,3110,(X),(X)
0500000US22067,"Morehouse Parish, Louisiana",33333,2531,(X),(X),48851,5498,(X),(X)
0500000US22069,"Natchitoches Parish, Louisiana",27795,1572,(X),(X),46330,2852,(X),(X)
0500000US22071,"Orleans Parish, Louisiana",39576,882,(X),(X),69101,1192,(X),(X)
0500000US22073,"Ouachita Parish, Louisiana",41314,1193,(X),(X),61898,1978,(X),(X)
0500000US22075,"Plaquemines Parish, Louisiana",52386,5481,(X),(X),70354,4753,(X),(X)
0500000US22077,"Pointe Coupee Parish, Louisiana",44269,3795,(X),(X),63812,5761,(X),(X)
0500000US22079,"Rapides Parish, Louisiana",44852,1596,(X),(X),63194,1633,(X),(X)
0500000US22081,"Red River Parish, Louisiana",33446,6568,(X),(X),58685,10248,(X),(X)
0500000US22083,"Richland Parish, Louisiana",34422,5064,(X),(X),52624,3572,(X),(X)
0500000US22085,"Sabine Parish, Louisiana",39465,2575,(X),(X),55435,2627,(X),(X)
0500000US22087,"St. Bernard Parish, Louisiana",46011,2745,(X),(X),58103,2114,(X),(X)
0500000US22089,"St. Charles Parish, Louisiana",66620,2567,(X),(X),85659,3417,(X),(X)
0500000US22091,"St. Helena Parish, Louisiana",39895,6619,(X),(X),59235,10926,(X),(X)
0500000US22093,"St. James Parish, Louisiana",50661,3298,(X),(X),67315,3888,(X),(X)
0500000US22095,"St. John the Baptist Parish, Louisiana",54821,4413,(X),(X),70892,4551,(X),(X)
0500000US22097,"St. Landry Parish, Louisiana",33288,2619,(X),(X),51184,2149,(X),(X)
0500000US22099,"St. Martin Parish, Louisiana",47974,3530,(X),(X),64946,3623,(X),(X)
0500000US22101,"St. Mary Parish, Louisiana",40485,1543,(X),(X),53850,1870,(X),(X)
0500000US22103,"St. Tammany Parish, Louisiana",67706,1782,(X),(X),90764,1941,(X),(X)
0500000US22105,"Tangipahoa Parish, Louisiana",46297,1962,(X),(X),61841,2319,(X),(X)
0500000US22107,"Tensas Parish, Louisiana",23870,2634,(X),(X),35383,3607,(X),(X)
0500000US22109,"Terrebonne Parish, Louisiana",48866,2239,(X),(X),66596,2341,(X),(X)
0500000US22111,"Union Parish, Louisiana",43083,4908,(X),(X),60230,4845,(X),(X)
0500000US22113,"Vermilion Parish, Louisiana",50690,2701,(X),(X),65057,3051,(X),(X)
0500000US22115,"Vernon Parish, Louisiana",47772,1438,(X),(X),61413,2854,(X),(X)
0500000US22117,"Washington Parish, Louisiana",34985,2963,(X),(X),48957,2722,(X),(X)
0500000US22119,"Webster Parish, Louisiana",30358,1979,(X),(X),43862,2176,(X),(X)
0500000US22121,"West Baton Rouge Parish, Louisiana",60908,4083,(X),(X),78134,5894,(X),(X)
0500000US22123,"West Carroll Parish, Louisiana",36528,5377,(X),(X),57350,7610,(X),(X)
0500000US22125,"West Feliciana Parish, Louisiana",55510,4719,(X),(X),77270,6995,(X),(X)
0500000US22127,"Winn Parish, Louisiana",35398,6284,(X),(X),52593,3838,(X),(X)
0500000US23001,"Androscoggin County, Maine",51412,1287,(X),(X),64932,1504,(X),(X)
0500000US23003,"Aroostook County, Maine",39824,1210,(X),(X),54766,1503,(X),(X)
0500000US23005,"Cumberland County, Maine",69708,1111,(X),(X),91780,1779,(X),(X)
0500000US23007,"Franklin County, Maine",48053,2173,(X),(X),61008,2689,(X),(X)
0500000US23009,"Hancock County, Maine",53068,1671,(X),(X),73107,2449,(X),(X)
0500000US23011,"Kennebec County, Maine",52929,1484,(X),(X),67582,1644,(X),(X)
0500000US23013,"Knox County, Maine",55402,1899,(X),(X),71919,3237,(X),(X)
0500000US23015,"Lincoln County, Maine",55180,2509,(X),(X),71585,2992,(X),(X)
0500000US23017,"Oxford County, Maine",47275,1817,(X),(X),58633,1644,(X),(X)
0500000US23019,"Penobscot County, Maine",49374,1640,(X),(X),64604,1726,(X),(X)
0500000US23021,"Piscataquis County, Maine",39470,1873,(X),(X),52700,2540,(X),(X)
0500000US23023,"Sagadahoc County, Maine",62131,2508,(X),(X),77034,3740,(X),(X)
0500000US23025,"Somerset County, Maine",42491,2161,(X),(X),54655,1760,(X),(X)
0500000US23027,"Waldo County, Maine",51564,1933,(X),(X),66690,2635,(X),(X)
0500000US23029,"Washington County, Maine",41384,1570,(X),(X),55594,3295,(X),(X)
0500000US23031,"York County, Maine",65538,1510,(X),(X),83393,2086,(X),(X)
0500000US24001,"Allegany County, Maryland",44065,1148,(X),(X),58382,1700,(X),(X)
0500000US24003,"Anne Arundel County, Maryland",97810,1299,(X),(X),120607,1646,(X),(X)
0500000US24005,"Baltimore County, Maryland",74127,922,(X),(X),98607,1163,(X),(X)
0500000US24009,"Calvert County, Maryland",104301,3548,(X),(X),122464,3432,(X),(X)
0500000US24011,"Caroline County, Maryland",54956,2419,(X),(X),73806,3409,(X),(X)
0500000US24013,"Carroll County, Maryland",93363,1867,(X),(X),111101,2323,(X),(X)
0500000US24015,"Cecil County, Maryland",72845,2208,(X),(X),87522,2662,(X),(X)
0500000US24017,"Charles County, Maryland",95924,2651,(X),(X),109980,2358,(X),(X)
0500000US24019,"Dorchester County, Maryland",52145,4243,(X),(X),71473,3691,(X),(X)
0500000US24021,"Frederick County, Maryland",91999,1580,(X),(X),111026,1789,(X),(X)
0500000US24023,"Garrett County, Maryland",49619,1948,(X),(X),65976,2905,(X),(X)
0500000US24025,"Harford County, Maryland",85942,1584,(X),(X),104162,1404,(X),(X)
0500000US24027,"Howard County, Maryland",117730,2023,(X),(X),144446,2197,(X),(X)
0500000US24029,"Kent County, Maryland",56009,3890,(X),(X),82014,5073,(X),(X)
0500000US24031,"Montgomery County, Maryland",106287,926,(X),(X),144723,1373,(X),(X)
0500000US24033,"Prince George's County, Maryland",81969,837,(X),(X),99499,796,(X),(X)
0500000US24035,"Queen Anne's County, Maryland",92167,4671,(X),(X),111727,4566,(X),(X)
0500000US24037,"St. Mary's County, Maryland",90438,3303,(X),(X),105445,2635,(X),(X)
0500000US24039,"Somerset County, Maryland",42165,3590,(X),(X),56287,3334,(X),(X)
0500000US24041,"Talbot County, Maryland",67204,5374,(X),(X),106007,7687,(X),(X)
0500000US24043,"Washington County, Maryland",59719,1519,(X),(X),78098,2188,(X),(X)
0500000US24045,"Wicomico County, Maryland",56608,1832,(X),(X),72643,2078,(X),(X)
0500000US24047,"Worcester County, Maryland",61145,2866,(X),(X),81914,3612,(X),(X)
0500000US24510,"Baltimore city, Maryland",48840,715,(X),(X),71259,964,(X),(X)
0500000US25001,"Barnstable County, Massachusetts",70621,1245,(X),(X),95153,2011,(X),(X)
0500000US25003,"Berkshire County, Massachusetts",56674,1559,(X),(X),77382,1585,(X),(X)
0500000US25005,"Bristol County, Massachusetts",66157,880,(X),(X),85905,1129,(X),(X)
0500000US25007,"Dukes County, Massachusetts",71224,12123,(X),(X),107889,9983,(X),(X)
0500000US25009,"Essex County, Massachusetts",75878,1022,(X),(X),105540,1189,(X),(X)
0500000US25011,"Franklin County, Massachusetts",59522,1827,(X),(X),78029,3104,(X),(X)
0500000US25013,"Hampden County, Massachusetts",53403,860,(X),(X),73364,1222,(X),(X)
0500000US25015,"Hampshire County, Massachusetts",67044,1955,(X),(X),89156,2135,(X),(X)
0500000US25017,"Middlesex County, Massachusetts",97012,1021,(X),(X),128969,963,(X),(X)
0500000US25019,"Nantucket County, Massachusetts",105171,5612,(X),(X),137752,11528,(X),(X)
0500000US25021,"Norfolk County, Massachusetts",99511,1321,(X),(X),136001,1733,(X),(X)
0500000US25023,"Plymouth County, Massachusetts",85654,1241,(X),(X),110192,1333,(X),(X)
0500000US25025,"Suffolk County, Massachusetts",64582,805,(X),(X),97859,1419,(X),(X)
0500000US25027,"Worcester County, Massachusetts",71895,745,(X),(X),93980,811,(X),(X)
0500000US26001,"Alcona County, Michigan",39735,1590,(X),(X),51507,2075,(X),(X)
0500000US26003,"Alger County, Michigan",46007,4136,(X),(X),56871,3405,(X),(X)
0500000US26005,"Allegan County, Michigan",59883,1786,(X),(X),73341,1791,(X),(X)
0500000US26007,"Alpena County, Michigan",41991,1451,(X),(X),55792,2278,(X),(X)
0500000US26009,"Antrim County, Michigan",52589,1768,(X),(X),73056,3798,(X),(X)
0500000US26011,"Arenac County, Michigan",40769,1245,(X),(X),52232,1616,(X),(X)
0500000US26013,"Baraga County, Michigan",42444,2579,(X),(X),56533,3928,(X),(X)
0500000US26015,"Barry County, Michigan",61016,2228,(X),(X),72837,2543,(X),(X)
0500000US26017,"Bay County, Michigan",48005,1473,(X),(X),62262,1718,(X),(X)
0500000US26019,"Benzie County, Michigan",56639,3148,(X),(X),66502,2464,(X),(X)
0500000US26021,"Berrien County, Michigan",49135,1239,(X),(X),69988,1637,(X),(X)
0500000US26023,"Branch County, Michigan",50536,1543,(X),(X),62583,2162,(X),(X)
0500000US26025,"Calhoun County, Michigan",47426,1119,(X),(X),62076,1444,(X),(X)
0500000US26027,"Cass County, Michigan",53571,1744,(X),(X),72977,2991,(X),(X)
0500000US26029,"Charlevoix County, Michigan",53207,2248,(X),(X),73906,3068,(X),(X)
0500000US26031,"Cheboygan County, Michigan",46161,2100,(X),(X),57588,1866,(X),(X)
0500000US26033,"Chippewa County, Michigan",44483,2030,(X),(X),59000,2686,(X),(X)
0500000US26035,"Clare County, Michigan",37369,1443,(X),(X),51340,2625,(X),(X)
0500000US26037,"Clinton County, Michigan",67482,1843,(X),(X),85412,2086,(X),(X)
0500000US26039,"Crawford County, Michigan",47443,3194,(X),(X),56699,2729,(X),(X)
0500000US26041,"Delta County, Michigan",46490,2326,(X),(X),60245,2672,(X),(X)
0500000US26043,"Dickinson County, Michigan",48966,2135,(X),(X),63416,3313,(X),(X)
0500000US26045,"Eaton County, Michigan",62474,1179,(X),(X),77341,2036,(X),(X)
0500000US26047,"Emmet County, Michigan",54055,1506,(X),(X),73656,2089,(X),(X)
0500000US26049,"Genesee County, Michigan",47006,731,(X),(X),63768,1000,(X),(X)
0500000US26051,"Gladwin County, Michigan",43290,1368,(X),(X),55684,1935,(X),(X)
0500000US26053,"Gogebic County, Michigan",38798,3213,(X),(X),54744,4120,(X),(X)
0500000US26055,"Grand Traverse County, Michigan",61485,1900,(X),(X),81464,3020,(X),(X)
0500000US26057,"Gratiot County, Michigan",44991,1870,(X),(X),58910,2271,(X),(X)
0500000US26059,"Hillsdale County, Michigan",48392,1547,(X),(X),61956,2049,(X),(X)
0500000US26061,"Houghton County, Michigan",42852,2010,(X),(X),58202,2706,(X),(X)
0500000US26063,"Huron County, Michigan",46320,1020,(X),(X),60535,1905,(X),(X)
0500000US26065,"Ingham County, Michigan",50940,799,(X),(X),70454,1191,(X),(X)
