FIPS,County Name,State,Size,Pop 2012,Pop 2013,Pop 2014,Pop 2015,GDP 2012,GDP 2013,GDP 2014,GDP 2015,GDP/capita 2012,GDP/capita 2013,GDP/capita 2014,GDP/capita 2015,% Change (2012-2015),% Change (2014-2015),Add Zero FIPS
46041,Dewey,SD,Small,5531,5580,5660,5698,166132,163161,162931,161792,30036.521419999997,29240.32258,28786.395760000003,28394.52439,-5.5%,-1.4%,046041
47175,Van Buren,TN,Small,5631,5573,5653,5692,72134,67677,65783,64222,12810.15805,12143.72869,11636.83,11282.85313,-11.9%,-3.0%,047175
48317,Martin,TX,Small,4981,5274,5472,5676,193605,214756,228609,224472,38868.70106,40719.7573,41777.960530000004,39547.56871,1.7%,-5.3%,048317
48205,Hartley,TX,Small,6081,5993,6039,5674,395998,566844,498180,559302,65120.539379999995,94584.34841,82493.79036,98572.78816,51.4%,19.5%,048205
48483,Wheeler,TX,Small,5590,5719,5702,5668,282464,326777,321049,266409,50530.232560000004,57138.83546,56304.62995,47002.29358,-7.0%,-16.5%,048483
17153,Pulaski,IL,Small,5961,5891,5795,5656,179352,193775,197280,194290,30087.5692,32893.39671,34043.14064,34351.131539999995,14.2%,0.9%,017153
20127,Morris,KS,Small,5850,5721,5667,5624,136957,150597,150022,145163,23411.45299,26323.544830000003,26472.91336,25811.344240000002,10.3%,-2.5%,020127
48195,Hansford,TX,Small,5523,5536,5535,5609,402779,485141,485791,482698,72927.57559,87633.85116,87767.11834,86057.76431,18.0%,-1.9%,048195
08025,Crowley,CO,Small,5435,5321,5586,5597,113294,115800,120448,121964,20845.26219,21762.826540000002,21562.477619999998,21790.959440000002,4.5%,1.1%,08025
40029,Coal,OK,Small,5881,5743,5709,5592,105732,95329,113296,101006,17978.57507,16599.1642,19845.156769999998,18062.58941,0.5%,-9.0%,040029
20201,Washington,KS,Small,5729,5628,5612,5569,177496,203713,172203,164365,30982.0213,36196.33973,30684.782610000002,29514.27545,-4.7%,-3.8%,020201
31059,Fillmore,NE,Small,5715,5636,5604,5554,314327,353572,351272,367410,55000.34996,62734.56352,62682.369739999995,66152.32265,20.3%,5.5%,031059
08073,Lincoln,CO,Small,5441,5436,5507,5548,248655,295392,329544,351938,45700.23893,54339.95585,59840.929729999996,63435.11175,38.8%,6.0%,08073
20137,Norton,KS,Small,5587,5614,5533,5539,219896,255786,244455,234000,39358.51083,45562.16601,44181.27598,42245.89276,7.3%,-4.4%,020137
17175,Stark,IL,Small,5742,5708,5603,5506,182996,222147,206945,219221,31869.7318,38918.53539,36934.67785,39814.929169999996,24.9%,7.8%,017175
46037,Day,SD,Small,5592,5578,5505,5501,226710,266631,259958,260249,40541.84549,47800.46612,47222.16167,47309.39829,16.7%,0.2%,046037
46087,McCook,SD,Small,5556,5586,5541,5468,178405,193727,177397,167507,32110.331169999998,34680.80917,32015.34019,30634.052669999997,-4.6%,-4.3%,046087
02290,Yukon-Koyukuk Census Area,AK,Small,5624,5561,5463,5463,316396,282466,235460,236541,56258.179229999994,50794.101780000005,43100.86033,43298.73696,-23.0%,0.5%,02290
38073,Ransom,ND,Small,5472,5495,5442,5450,248180,241445,238575,234242,45354.53216,43939.035489999995,43839.58104,42980.183489999996,-5.2%,-2.0%,038073
37095,Hyde,NC,Small,5692,5655,5604,5437,212149,218286,210573,197882,37271.43359,38600.5305,37575.4818,36395.43866,-2.4%,-3.1%,037095
27087,Mahnomen,MN,Small,5505,5472,5502,5435,144641,148004,141876,140847,26274.47775,27047.514619999998,25786.25954,25914.81141,-1.4%,0.5%,027087
40007,Beaver,OK,Small,5583,5558,5519,5435,271074,262943,262563,220583,48553.46588,47308.92407,47574.37942,40585.64857,-16.4%,-14.7%,040007
46129,Walworth,SD,Small,5447,5505,5528,5432,199011,218033,218669,226975,36535.891319999995,39606.357860000004,39556.620839999996,41784.79381,14.4%,5.6%,046129
46123,Tripp,SD,Small,5517,5523,5509,5420,237159,272521,264797,260913,42986.94943,49342.92957,48066.25522,48138.92989,12.0%,0.2%,046123
20147,Phillips,KS,Small,5522,5560,5494,5415,224289,276348,264352,275115,40617.34879,49702.8777,48116.49072,50806.09418,25.1%,5.6%,020147
13301,Warren,GA,Small,5546,5522,5463,5379,106328,118320,121207,127141,19172.01587,21427.0192,22186.89365,23636.54954,23.3%,6.5%,013301
31011,Boone,NE,Small,5430,5399,5361,5317,362455,427104,402685,390201,66750.46041,79107.98296000001,75113.78474,73387.43652,9.9%,-2.3%,031011
29005,Atchison,MO,Small,5514,5423,5362,5304,172357,175045,177087,154189,31258.070369999998,32278.25927,33026.296160000005,29070.32428,-7.0%,-12.0%,029005
48247,Jim Hogg,TX,Small,5275,5261,5320,5284,162016,169207,174444,179512,30713.93365,32162.516630000002,32790.22556,33972.74792,10.6%,3.6%,048247
16063,Lincoln,ID,Small,5252,5302,5310,5283,162037,170272,181751,183103,30852.437169999997,32114.673710000003,34228.060260000006,34658.90592,12.3%,1.3%,016063
46015,Brule,SD,Small,5291,5357,5277,5240,209641,214046,203565,203085,39622.18862,39956.31884,38575.8954,38756.67939,-2.2%,0.5%,046015
31097,Johnson,NE,Small,5185,5163,5220,5224,150366,163572,169013,171889,29000.192860000003,31681.58048,32377.96935,32903.71363,13.5%,1.6%,031097
17059,Gallatin,IL,Small,5391,5387,5279,5221,178794,225516,194242,173736,33165.275460000004,41863.00353,36795.22637,33276.38383,0.3%,-9.6%,017059
27031,Cook,MN,Small,5180,5187,5235,5219,250666,273991,266845,264881,48391.11969,52822.63351,50973.25692,50753.20943,4.9%,-0.4%,027031
31161,Sheridan,NE,Small,5329,5209,5253,5215,162148,193321,195450,193180,30427.472319999997,37112.88155,37207.310110000006,37043.14477,21.7%,-0.4%,031161
05013,Calhoun,AR,Small,5278,5193,5168,5201,288586,303946,308731,339582,54677.15044,58529.94416,59738.97059,65291.67468,19.4%,9.3%,05013
13249,Schley,GA,Small,5022,5093,5187,5190,110707,112501,101529,102617,22044.404619999998,22089.33831,19573.74205,19772.06166,-10.3%,1.0%,013249
20163,Rooks,KS,Small,5219,5193,5204,5180,186214,205290,206779,183815,35680.01533,39532.06239,39734.627210000006,35485.521239999995,-0.5%,-10.7%,020163
31143,Polk,NE,Small,5269,5247,5268,5174,206224,246090,241749,243044,39139.11558,46901.086339999994,45890.09112,46974.10128,20.0%,2.4%,031143
48119,Delta,TX,Small,5241,5118,5139,5157,76741,95474,107259,110501,14642.43465,18654.55256,20871.570340000002,21427.380259999998,46.3%,2.7%,048119
51045,Craig,VA,Small,5138,5138,5178,5139,61530,67585,66147,64604,11975.476840000001,13153.95095,12774.62341,12571.31738,5.0%,-1.6%,051045
32017,Lincoln,NV,Small,5376,5273,5201,5138,130882,140276,132893,129838,24345.610119999998,26602.69296,25551.432419999997,25270.14402,3.8%,-1.1%,032017
31169,Thayer,NE,Small,5144,5179,5213,5130,320232,381991,340246,323527,62253.499220000005,73757.67523,65268.7512,63065.69201,1.3%,-3.4%,031169
47137,Pickett,TN,Small,5037,5004,5068,5126,79958,84818,81276,98182,15874.131430000001,16950.039969999998,16037.0955,19153.7261,20.7%,19.4%,047137
17171,Scott,IL,Small,5286,5211,5169,5109,112770,140349,121980,97857,21333.71169,26933.218189999996,23598.37493,19153.84615,-10.2%,-18.8%,017171
30101,Toole,MT,Small,5216,5118,5113,5076,304084,304526,296566,283888,58298.31288,59500.97694,58002.34696,55927.501970000005,-4.1%,-3.6%,030101
38021,Dickey,ND,Small,5220,5194,5104,5052,274291,251319,250945,237852,52546.16858,48386.40739,49166.340130000004,47080.7601,-10.4%,-4.2%,038021
48103,Crane,TX,Small,4527,4722,4906,5007,275934,298260,296803,206897,60952.948970000005,63163.9136,60497.96167999999,41321.54983,-32.2%,-31.7%,048103
27011,Big Stone,MN,Small,5134,5070,5089,4996,174628,197968,188853,189151,34014.02415,39046.9428,37110.04127,37860.48839,11.3%,2.0%,027011
02070,Dillingham Census Area,AK,Small,4953,4981,4987,4993,224497,243700,258505,258478,45325.45932,48925.91849,51835.773010000004,51768.07531,14.2%,-0.1%,02070
20171,Scott,KS,Small,4889,4943,5003,4989,398786,471171,351743,286500,81568.00982,95320.85777999999,70306.41615,57426.33794,-29.6%,-18.3%,020171
49017,Garfield,UT,Small,5063,5033,5012,4978,154674,150392,152008,159454,30549.871619999998,29881.18418,30328.81085,32031.73965,4.9%,5.6%,049017
19159,Ringgold,IA,Small,5029,4974,4961,4974,136963,153674,147773,144217,27234.639089999997,30895.45637,29786.93812,28994.169680000003,6.5%,-2.7%,019159
40043,Dewey,OK,Small,4805,4844,4949,4961,239664,257617,280872,292389,49878.0437,53182.70025,56753.283489999994,58937.5126,18.2%,3.8%,040043
46077,Kingsbury,SD,Small,5231,5066,5052,4954,258500,280212,235547,222585,49416.93749,55312.27793,46624.50515,44930.35931,-9.1%,-3.6%,046077
31123,Morrill,NE,Small,4935,4926,4924,4935,234849,274056,261309,245814,47588.44985,55634.591960000005,53068.44029,49810.33435,4.7%,-6.1%,031123
48333,Mills,TX,Small,4827,4868,4867,4887,100947,107689,131409,132430,20912.98943,22121.81594,27000.0,27098.424389999996,29.6%,0.4%,048333
17013,Calhoun,IL,Small,4985,5007,4926,4862,67601,79278,71514,63115,13560.88265,15833.43319,14517.661390000001,12981.28342,-4.3%,-10.6%,017013
29171,Putnam,MO,Small,4944,4883,4843,4861,179123,251907,275647,234390,36230.380260000005,51588.5726,56916.58063,48218.47357,33.1%,-15.3%,029171
21039,Carlisle,KY,Small,5033,4963,4966,4860,147992,165705,174378,169652,29404.331410000003,33388.07173,35114.37777,34907.81893,18.7%,-0.6%,021039
31065,Furnas,NE,Small,4884,4832,4855,4832,202993,230535,223109,215119,41562.85831,47710.05795,45954.47992,44519.6606,7.1%,-3.1%,031065
20007,Barber,KS,Small,4872,4914,4886,4828,190275,217546,203891,183914,39054.80296,44270.655269999996,41729.635689999996,38093.2063,-2.5%,-8.7%,020007
29199,Scotland,MO,Small,4865,4892,4837,4814,94015,106127,103937,95442,19324.76876,21693.99019,21487.905730000002,19825.92439,2.6%,-7.7%,029199
08121,Washington,CO,Small,4701,4743,4732,4787,145960,155032,162115,167962,31048.71304,32686.48535,34259.298389999996,35087.11093,13.0%,2.4%,08121
22107,Tensas,LA,Small,4999,4934,4854,4774,137489,139941,119624,109183,27503.30066,28362.58614,24644.41698,22870.339340000002,-16.8%,-7.2%,022107
46091,Marshall,SD,Small,4630,4746,4691,4766,237918,265131,247735,232930,51386.177110000004,55864.096079999996,52810.70134,48873.26899,-4.9%,-7.5%,046091
42023,Cameron,PA,Small,4962,4915,4817,4765,146651,161656,173753,164211,29554.81661,32890.33571,36070.79095,34461.90976,16.6%,-4.5%,042023
56017,Hot Springs,WY,Small,4833,4834,4789,4717,218049,233912,247483,215253,45116.6977,48388.911869999996,51677.38568,45633.45347,1.1%,-11.7%,056017
36041,Hamilton,NY,Small,4804,4768,4703,4704,122181,129783,150136,141679,25433.18068,27219.58893,31923.45312,30118.835030000002,18.4%,-5.7%,036041
20157,Republic,KS,Small,4825,4767,4737,4681,178313,203045,176504,164084,36956.06218,42593.87455,37260.71353,35053.19376,-5.1%,-5.9%,020157
30065,Musselshell,MT,Small,4692,4665,4630,4617,148564,154900,170367,180429,31663.256610000004,33204.71597,36796.32829,39079.27225,23.4%,6.2%,030065
35033,Mora,NM,Small,4685,4697,4616,4613,106630,116481,140569,96830,22759.87193,24799.02065,30452.55633,20990.678519999998,-7.8%,-31.1%,035033
21105,Hickman,KY,Small,4735,4707,4677,4608,114859,176691,143695,144833,24257.44456,37537.92224,30723.754539999998,31430.772569999997,29.6%,2.3%,021105
08091,Ouray,CO,Small,4494,4540,4560,4589,129845,145685,156069,166269,28892.9684,32089.20705,34225.657889999995,36232.07671,25.4%,5.9%,08091
38025,Dunn,ND,Small,3952,4134,4373,4577,641863,717812,730987,535942,162414.7267,173636.1877,167159.1585,117094.6035,-27.9%,-30.0%,038025
28125,Sharkey,MS,Small,4785,4677,4610,4563,96049,123437,110502,102817,20072.93626,26392.34552,23970.06508,22532.76353,12.3%,-6.0%,028125
55078,Menominee,WI,Small,4358,4367,4491,4510,137067,133248,137359,138547,31451.81276,30512.47996,30585.393010000003,30719.95565,-2.3%,0.4%,055078
29197,Schuyler,MO,Small,4386,4370,4389,4492,52812,57251,56390,52965,12041.03967,13100.91533,12848.02916,11790.96171,-2.1%,-8.2%,029197
40053,Grant,OK,Small,4517,4504,4456,4483,190204,238945,279773,246300,42108.479080000005,53051.73179,62785.68223,54940.8878,30.5%,-12.5%,040053
29087,Holt,MO,Small,4679,4590,4530,4483,114245,124444,124708,121209,24416.542,27111.98257,27529.359819999998,27037.47491,10.7%,-1.8%,029087
51017,Bath,VA,Small,4640,4588,4533,4460,184090,215577,206166,222307,39674.56897,46987.14037,45481.13832,49844.61883,25.6%,9.6%,051017
21189,Owsley,KY,Small,4684,4602,4505,4447,39719,42377,37922,44819,8479.718190000001,9208.387658,8417.758047,10078.479870000001,18.9%,19.7%,021189
32021,Mineral,NV,Small,4674,4571,4486,4443,139754,138935,140212,133224,29900.29953,30394.88077,31255.46144,29985.14517,0.3%,-4.1%,032021
08027,Custer,CO,Small,4222,4265,4345,4439,70597,76515,84176,88547,16721.222169999997,17940.21102,19373.0725,19947.5107,19.3%,3.0%,08027
35023,Hidalgo,NM,Small,4776,4619,4545,4433,219942,216020,211940,197116,46051.50754,46767.698639999995,46631.46315,44465.59892,-3.4%,-4.6%,035023
27069,Kittson,MN,Small,4497,4498,4453,4402,192328,204761,200031,189347,42768.0676,45522.67675,44920.50303,43013.857339999995,0.6%,-4.2%,027069
48267,Kimble,TX,Small,4526,4464,4465,4392,121024,119191,118438,116444,26739.72603,26700.492830000003,26525.86786,26512.75046,-0.8%,0.0%,048267
38085,Sioux,ND,Small,4328,4436,4459,4374,128720,114373,117204,117931,29741.219960000002,25782.91253,26284.817219999997,26961.819839999996,-9.3%,2.6%,038085
17151,Pope,IL,Small,4454,4452,4373,4353,65382,72839,60199,49609,14679.389309999999,16360.961369999999,13766.06449,11396.50816,-22.4%,-17.2%,017151
35019,Guadalupe,NM,Small,4593,4533,4443,4352,130646,123778,127130,121424,28444.589589999996,27305.97838,28613.5494,27900.735289999997,-1.9%,-2.5%,035019
55037,Florence,WI,Small,4367,4384,4345,4346,70823,62549,76855,87344,16217.76964,14267.563869999998,17688.1473,20097.560980000002,23.9%,13.6%,055037
31129,Nuckolls,NE,Small,4430,4384,4347,4316,148078,178223,179679,178515,33426.1851,40653.05657,41334.023460000004,41361.214089999994,23.7%,0.1%,031129
08095,Phillips,CO,Small,4393,4363,4382,4315,189199,182495,185766,196781,43068.290460000004,41827.87073,42392.97125,45603.93975,5.9%,7.6%,08095
46039,Deuel,SD,Small,4352,4288,4300,4305,226663,243927,248854,214434,52082.49081,56885.96082000001,57873.02326,49810.45296,-4.4%,-13.9%,046039
20119,Meade,KS,Small,4381,4285,4344,4293,184396,249213,226616,221733,42089.93381,58159.393229999994,52167.58748,51649.89518,22.7%,-1.0%,020119
48211,Hemphill,TX,Small,4082,4143,4175,4292,467346,542491,587559,432988,114489.4659,130941.5882,140732.6946,100882.5722,-11.9%,-28.3%,048211
38069,Pierce,ND,Small,4445,4418,4362,4270,229185,212360,216923,238392,51560.17998,48066.99864,49730.16965,55829.5082,8.3%,12.3%,038069
16071,Oneida,ID,Small,4216,4248,4175,4250,81944,91728,99741,96460,19436.43264,21593.22034,23890.05988,22696.47059,16.8%,-5.0%,016071
20185,Stafford,KS,Small,4352,4343,4286,4220,169952,184875,169278,136393,39051.47059,42568.501039999996,39495.566960000004,32320.616110000003,-17.2%,-18.2%,020185
40045,Ellis,OK,Small,4077,4132,4116,4215,247713,261962,275907,193267,60758.64606,63398.35431,67032.79883,45852.19454,-24.5%,-31.6%,040045
46053,Gregory,SD,Small,4242,4231,4225,4191,127510,145404,142154,142992,30058.934460000004,34366.34365,33645.917160000005,34118.82606,13.5%,1.4%,046053
30061,Mineral,MT,Small,4121,4221,4186,4184,66830,72874,69498,73452,16216.93764,17264.629230000002,16602.48447,17555.44933,8.3%,5.7%,030061
46031,Corson,SD,Small,4072,4209,4174,4176,101906,114411,103323,93380,25026.031430000003,27182.466139999997,24753.95304,22361.111109999998,-10.6%,-9.7%,046031
35059,Union,NM,Small,4397,4341,4241,4157,151519,143800,144223,133988,34459.63157,33126.00783,34006.83801,32231.897999999997,-6.5%,-5.2%,035059
17069,Hardin,IL,Small,4277,4267,4238,4156,88875,100440,99965,82517,20779.75216,23538.786030000003,23587.77725,19854.90857,-4.5%,-15.8%,017069
31175,Valley,NE,Small,4216,4182,4207,4152,208760,225028,221171,212505,49516.129030000004,53808.70397,52572.14167,51181.35838,3.4%,-2.6%,031175
30071,Phillips,MT,Small,4116,4153,4165,4141,136033,137644,138103,143217,33049.80564,33143.26993,33157.98319,34585.12437,4.6%,4.3%,030071
48095,Concho,TX,Small,4055,4094,4065,4140,71558,73667,76626,81949,17646.855730000003,17993.8935,18850.1845,19794.44444,12.2%,5.0%,048095
37177,Tyrrell,NC,Small,4120,4102,4120,4138,92351,99514,94004,89250,22415.291259999998,24259.87323,22816.50485,21568.39053,-3.8%,-5.5%,037177
38045,LaMoure,ND,Small,4083,4099,4094,4134,274771,239442,237246,228159,67296.35072,58414.7353,57949.68246,55190.85631,-18.0%,-4.8%,038045
38103,Wells,ND,Small,4234,4149,4123,4096,277558,271380,293194,300302,65554.55834,65408.532179999995,71111.81178999999,73315.91797000001,11.8%,3.1%,038103
20081,Haskell,KS,Small,4214,4121,4099,4092,400675,500645,399519,359257,95081.86996,121486.2897,97467.43108,87794.96579,-7.7%,-9.9%,020081
16037,Custer,ID,Small,4328,4227,4135,4063,155183,167180,171398,120657,35855.5915,39550.508630000004,41450.54414,29696.529660000004,-17.2%,-28.4%,016037
13101,Echols,GA,Small,3991,4019,4060,4059,36278,37317,38224,37986,9089.952393000001,9285.145559,9414.778325,9358.462676000001,3.0%,-0.6%,013101
48319,Mason,TX,Small,4040,4105,4078,4043,110257,157872,161117,161868,27291.33663,38458.46529,39508.827860000005,40036.60648,46.7%,1.3%,048319
27125,Red Lake,MN,Small,4061,4032,3996,4029,105580,107674,103692,101586,25998.522530000002,26704.861109999998,25948.94895,25213.70067,-3.0%,-2.8%,027125
53069,Wahkiakum,WA,Small,3998,4032,4036,4017,64838,66580,64194,68073,16217.6088,16512.89683,15905.351830000001,16946.22853,4.5%,6.5%,053069
46045,Edmunds,SD,Small,4011,4026,3973,3997,208386,243244,228288,223341,51953.62752,60418.28117,57459.85401,55877.15787,7.6%,-2.8%,046045
31029,Chase,NE,Small,4020,3978,3993,3987,276130,312844,297224,322384,68689.05472999999,78643.53947,74436.26346,80858.79107,17.7%,8.6%,031029
53013,Columbia,WA,Small,3977,4002,3983,3966,218676,227925,280235,316557,54985.1647,56952.773610000004,70357.77052,79817.70045,45.2%,13.4%,053013
20093,Kearny,KS,Small,3982,3920,3939,3934,181866,237161,185279,170275,45672.024110000006,60500.2551,47037.065239999996,43282.91815,-5.2%,-8.0%,020093
48197,Hardeman,TX,Small,4096,4064,3988,3912,82480,87518,93408,103544,20136.71875,21534.94094,23422.2668,26468.30266,31.4%,13.0%,048197
29103,Knox,MO,Small,4089,4060,3993,3907,87372,92102,92116,87618,21367.57153,22685.22167,23069.3714,22425.90223,5.0%,-2.8%,029103
48435,Sutton,TX,Small,3914,3981,3959,3896,422151,447304,496400,416761,107856.6684,112359.7086,125385.1983,106971.5092,-0.8%,-14.7%,048435
16003,Adams,ID,Small,3907,3863,3882,3889,87021,95039,102533,105420,22273.09956,24602.381569999998,26412.41628,27107.225510000004,21.7%,2.6%,016003
46085,Lyman,SD,Small,3778,3848,3859,3881,142131,158243,151076,143037,37620.69878,41123.44075,39149.00233,36855.70729,-2.0%,-5.9%,046085
32029,Storey,NV,Small,3835,3790,3798,3872,520929,538274,585197,618202,135835.4628,142024.8021,154080.3054,159659.6074,17.5%,3.6%,032029
48151,Fisher,TX,Small,3848,3869,3873,3871,105784,121563,126835,129447,27490.64449,31419.7467,32748.51536,33440.19633,21.6%,2.1%,048151
27077,Lake of the Woods,MN,Small,3946,3909,3887,3870,102991,111215,114943,114539,26100.10137,28451.010489999997,29571.13455,29596.64083,13.4%,0.1%,027077
38081,Sargent,ND,Small,3893,3879,3923,3866,409543,400095,451992,507514,105199.8459,103143.8515,115215.9062,131276.2545,24.8%,13.9%,038081
40059,Harper,OK,Small,3706,3873,3894,3842,164937,166098,179042,157989,44505.39665,42886.13478,45978.941960000004,41121.55128,-7.6%,-10.6%,040059
38019,Cavalier,ND,Small,3920,3854,3844,3816,306175,264998,251970,237576,78105.86735,68759.21121000001,65548.90739,62257.861639999996,-20.3%,-5.0%,038019
48383,Reagan,TX,Small,3475,3630,3788,3809,231715,249938,283900,247821,66680.57553999999,68853.44352999999,74947.20169,65061.95852000001,-2.4%,-13.2%,048383
48275,Knox,TX,Small,3729,3722,3801,3792,122812,141882,158244,127941,32934.29874,38119.82805,41632.20205,33739.715189999995,2.4%,-19.0%,048275
16061,Lewis,ID,Small,3819,3802,3810,3780,137026,143980,150948,155827,35880.073319999996,37869.54235,39618.897639999996,41224.07407,14.9%,4.1%,016061
40129,Roger Mills,OK,Small,3763,3730,3759,3774,186393,190687,215025,181640,49533.0853,51122.520110000005,57202.713489999995,48129.30578,-2.8%,-15.9%,040129
