FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
22067,Louisiana,Morehouse,2008,2008/22067,13200,0.438787879,0.549848485,0.011363636,Republican,0.111060606
22069,Louisiana,Natchitoches,2008,2008/22069,17067,0.457080916,0.530497451,0.012421632,Republican,0.073416535
22071,Louisiana,Orleans,2008,2008/22071,146287,0.793248887,0.191684839,0.015066274,Democratic,-0.601564049
22073,Louisiana,Ouachita,2008,2008/22073,67244,0.368999465,0.620739397,0.010261139,Republican,0.251739932
22075,Louisiana,Plaquemines,2008,2008/22075,10449,0.323475931,0.659776055,0.016748014,Republican,0.336300124
22077,Louisiana,Pointe Coupee,2008,2008/22077,12435,0.443586651,0.538962606,0.017450744,Republican,0.095375955
22079,Louisiana,Rapides,2008,2008/22079,57521,0.34990699,0.63648059,0.01361242,Republican,0.286573599
22081,Louisiana,Red River,2008,2008/22081,4629,0.44934111,0.53661698,0.01404191,Republican,0.08727587
22083,Louisiana,Richland,2008,2008/22083,9181,0.360636096,0.626402353,0.012961551,Republican,0.265766256
22085,Louisiana,Sabine,2008,2008/22085,9652,0.232594281,0.748653129,0.01875259,Republican,0.516058848
22087,Louisiana,St. Bernard,2008,2008/22087,13540,0.257828656,0.71211226,0.030059084,Republican,0.454283604
22089,Louisiana,St. Charles,2008,2008/22089,25397,0.335551443,0.64798992,0.016458637,Republican,0.312438477
22091,Louisiana,St. Helena,2008,2008/22091,6184,0.576811125,0.407826649,0.015362225,Democratic,-0.168984476
22093,Louisiana,St. James,2008,2008/22093,12564,0.55666985,0.432346387,0.010983763,Democratic,-0.124323464
22095,Louisiana,St. John the Baptist,2008,2008/22095,21656,0.57369782,0.411525674,0.014776505,Democratic,-0.162172146
22097,Louisiana,St. Landry,2008,2008/22097,42493,0.476972678,0.509495682,0.013531641,Republican,0.032523004
22099,Louisiana,St. Martin,2008,2008/22099,24252,0.38838034,0.595538512,0.016081148,Republican,0.207158173
22101,Louisiana,St. Mary,2008,2008/22101,22903,0.40802515,0.57560145,0.016373401,Republican,0.1675763
22103,Louisiana,St. Tammany,2008,2008/22103,109503,0.224550926,0.758399313,0.017049761,Republican,0.533848388
22105,Louisiana,Tangipahoa,2008,2008/22105,48602,0.338216534,0.646763508,0.015019958,Republican,0.308546973
22107,Louisiana,Tensas,2008,2008/22107,3040,0.541447368,0.449671053,0.008881579,Democratic,-0.091776316
22109,Louisiana,Terrebonne,2008,2008/22109,40692,0.284552246,0.69320751,0.022240244,Republican,0.408655264
22111,Louisiana,Union,2008,2008/22111,10868,0.285517114,0.701048951,0.013433934,Republican,0.415531837
22113,Louisiana,Vermilion,2008,2008/22113,24833,0.252325535,0.727620505,0.02005396,Republican,0.47529497
22115,Louisiana,Vernon,2008,2008/22115,15769,0.224110597,0.757562306,0.018327097,Republican,0.533451709
22117,Louisiana,Washington,2008,2008/22117,18624,0.328715636,0.655874141,0.015410223,Republican,0.327158505
22119,Louisiana,Webster,2008,2008/22119,18270,0.361795293,0.624904215,0.013300493,Republican,0.263108922
22121,Louisiana,West Baton Rouge,2008,2008/22121,11866,0.424995786,0.560761841,0.014242373,Republican,0.135766054
22123,Louisiana,West Carroll,2008,2008/22123,4987,0.17605775,0.811108883,0.012833367,Republican,0.635051133
22125,Louisiana,West Feliciana,2008,2008/22125,5618,0.429690281,0.560519758,0.009789961,Republican,0.130829477
22127,Louisiana,Winn,2008,2008/22127,6772,0.30227407,0.683992912,0.013733018,Republican,0.381718842
23001,Maine,Androscoggin,2008,2008/23001,54850,0.565487694,0.413327256,0.02118505,Democratic,-0.152160438
23003,Maine,Aroostook,2008,2008/23003,35994,0.537450686,0.441684725,0.020864589,Democratic,-0.095765961
23005,Maine,Cumberland,2008,2008/23005,164151,0.640982997,0.342282411,0.016734592,Democratic,-0.298700587
23007,Maine,Franklin,2008,2008/23007,17178,0.588718128,0.385784143,0.02549773,Democratic,-0.202933985
23009,Maine,Hancock,2008,2008/23009,32165,0.587439764,0.394403855,0.018156381,Democratic,-0.193035909
23011,Maine,Kennebec,2008,2008/23011,65986,0.564331828,0.416482284,0.019185888,Democratic,-0.147849544
23013,Maine,Knox,2008,2008/23013,22980,0.597389034,0.383637946,0.01897302,Democratic,-0.213751088
23015,Maine,Lincoln,2008,2008/23015,21584,0.550685693,0.430272424,0.019041883,Democratic,-0.120413269
23017,Maine,Oxford,2008,2008/23017,31650,0.566824645,0.406413902,0.026761453,Democratic,-0.160410742
23019,Maine,Penobscot,2008,2008/23019,80467,0.517156101,0.465967415,0.016876484,Democratic,-0.051188686
23021,Maine,Piscataquis,2008,2008/23021,9434,0.469578122,0.507207971,0.023213907,Republican,0.037629849
23023,Maine,Sagadahoc,2008,2008/23023,21301,0.570489648,0.409417398,0.020092953,Democratic,-0.16107225
23025,Maine,Somerset,2008,2008/23025,25758,0.517703238,0.460711235,0.021585527,Democratic,-0.056992002
23027,Maine,Waldo,2008,2008/23027,21850,0.547688787,0.431258581,0.021052632,Democratic,-0.116430206
23029,Maine,Washington,2008,2008/23029,16654,0.495136304,0.484988591,0.019875105,Democratic,-0.010147712
23031,Maine,York,2008,2008/23031,109161,0.593609439,0.38831634,0.018074221,Democratic,-0.205293099
24001,Maryland,Allegany,2008,2008/24001,29742,0.35952525,0.618821868,0.021652881,Republican,0.259296618
24003,Maryland,Anne Arundel,2008,2008/24003,259619,0.481532553,0.499508896,0.018958551,Republican,0.017976342
24005,Maryland,Baltimore,2008,2008/24005,380938,0.562167597,0.416639978,0.021192425,Democratic,-0.145527619
24009,Maryland,Calvert,2008,2008/24009,44057,0.460744036,0.524207277,0.015048687,Republican,0.063463241
24011,Maryland,Caroline,2008,2008/24011,13218,0.376078075,0.606370101,0.017551823,Republican,0.230292026
24013,Maryland,Carroll,2008,2008/24013,84760,0.331052383,0.643027371,0.025920245,Republican,0.311974988
24015,Maryland,Cecil,2008,2008/24015,42494,0.415705747,0.56137337,0.022920883,Republican,0.145667624
24017,Maryland,Charles,2008,2008/24017,70127,0.622228243,0.366934276,0.010837481,Democratic,-0.255293967
24019,Maryland,Dorchester,2008,2008/24019,15274,0.452533717,0.53476496,0.012701323,Republican,0.082231243
24021,Maryland,Frederick,2008,2008/24021,111186,0.485789578,0.496195564,0.018014858,Republican,0.010405986
24023,Maryland,Garrett,2008,2008/24023,12872,0.290242387,0.691656308,0.018101305,Republican,0.401413922
24025,Maryland,Harford,2008,2008/24025,123295,0.393787258,0.58194574,0.024267002,Republican,0.188158482
24027,Maryland,Howard,2008,2008/24027,145233,0.599863667,0.381407807,0.018728526,Democratic,-0.218455861
24029,Maryland,Kent,2008,2008/24029,10020,0.494311377,0.489520958,0.016167665,Democratic,-0.004790419
24031,Maryland,Montgomery,2008,2008/24031,439261,0.715847753,0.270017142,0.014135104,Democratic,-0.445830611
24033,Maryland,Prince George's,2008,2008/24033,374026,0.888697577,0.103824333,0.00747809,Democratic,-0.784873244
24035,Maryland,Queen Anne's,2008,2008/24035,24045,0.356622999,0.627448534,0.015928467,Republican,0.270825535
24037,Maryland,St. Mary's,2008,2008/24037,44409,0.428359116,0.556306154,0.015334729,Republican,0.127947038
24039,Maryland,Somerset,2008,2008/24039,9924,0.481559855,0.507557437,0.010882709,Republican,0.025997582
24041,Maryland,Talbot,2008,2008/24041,20328,0.444460842,0.540879575,0.014659583,Republican,0.096418733
24043,Maryland,Washington,2008,2008/24043,61600,0.426055195,0.554691558,0.019253247,Republican,0.128636364
24045,Maryland,Wicomico,2008,2008/24045,41854,0.464376165,0.522028958,0.013594877,Republican,0.057652793
24047,Maryland,Worcester,2008,2008/24047,27346,0.415929204,0.570723323,0.013347473,Republican,0.15479412
24510,Maryland,Baltimore City,2008,2008/24510,245968,0.871597118,0.116604599,0.011798283,Democratic,-0.754992519
25001,Massachusetts,Barnstable,2008,2008/25001,132270,0.561457625,0.421062977,0.017479398,Democratic,-0.140394647
25003,Massachusetts,Berkshire,2008,2008/25003,66130,0.749402692,0.224950854,0.025646454,Democratic,-0.524451837
25005,Massachusetts,Bristol,2008,2008/25005,243120,0.60406795,0.372643139,0.023288911,Democratic,-0.231424811
25007,Massachusetts,Dukes,2008,2008/25007,10553,0.74983417,0.231403392,0.018762437,Democratic,-0.518430778
25009,Massachusetts,Essex,2008,2008/25009,353665,0.590886856,0.387906635,0.021206509,Democratic,-0.202980221
25011,Massachusetts,Franklin,2008,2008/25011,38549,0.724247062,0.247606942,0.028145996,Democratic,-0.47664012
25013,Massachusetts,Hampden,2008,2008/25013,197841,0.613897018,0.360643143,0.025459839,Democratic,-0.253253876
25015,Massachusetts,Hampshire,2008,2008/25015,79570,0.714704034,0.259117758,0.026178208,Democratic,-0.455586276
25017,Massachusetts,Middlesex,2008,2008/25017,726031,0.639757806,0.338510339,0.021731854,Democratic,-0.301247467
25019,Massachusetts,Nantucket,2008,2008/25019,6052,0.673000661,0.307832122,0.019167217,Democratic,-0.365168539
25021,Massachusetts,Norfolk,2008,2008/25021,344916,0.581808324,0.396447251,0.021744425,Democratic,-0.185361073
25023,Massachusetts,Plymouth,2008,2008/25023,249828,0.527655027,0.451914917,0.020430056,Democratic,-0.075740109
25025,Massachusetts,Suffolk,2008,2008/25025,269221,0.769356774,0.212442566,0.01820066,Democratic,-0.556914208
25027,Massachusetts,Worcester,2008,2008/25027,363590,0.555865123,0.418344839,0.025790038,Democratic,-0.137520284
26001,Michigan,Alcona,2008,2008/26001,6420,0.451090343,0.530218069,0.018691589,Republican,0.079127726
26003,Michigan,Alger,2008,2008/26003,4750,0.520421053,0.460631579,0.018947368,Democratic,-0.059789474
26005,Michigan,Allegan,2008,2008/26005,55279,0.437146113,0.543805062,0.019048825,Republican,0.106658948
26007,Michigan,Alpena,2008,2008/26007,15085,0.51077229,0.4723235,0.016904209,Democratic,-0.03844879
26009,Michigan,Antrim,2008,2008/26009,13852,0.438853595,0.54187121,0.019275195,Republican,0.103017615
26011,Michigan,Arenac,2008,2008/26011,8128,0.511195866,0.468380906,0.020423228,Democratic,-0.042814961
26013,Michigan,Baraga,2008,2008/26013,3644,0.4733809,0.506586169,0.020032931,Republican,0.033205269
26015,Michigan,Barry,2008,2008/26015,30565,0.440013087,0.537575658,0.022411255,Republican,0.097562572
26017,Michigan,Bay,2008,2008/26017,57428,0.567475796,0.414344919,0.018179285,Democratic,-0.153130877
26019,Michigan,Benzie,2008,2008/26019,10309,0.528761277,0.454651276,0.016587448,Democratic,-0.074110001
26021,Michigan,Berrien,2008,2008/26021,77666,0.519931502,0.465197126,0.014871372,Democratic,-0.054734375
26023,Michigan,Branch,2008,2008/26023,18285,0.46010391,0.521410993,0.018485097,Republican,0.061307082
26025,Michigan,Calhoun,2008,2008/26025,64196,0.538366876,0.444778491,0.016854633,Democratic,-0.093588386
26027,Michigan,Cass,2008,2008/26027,23576,0.512512725,0.471411605,0.01607567,Democratic,-0.04110112
26029,Michigan,Charlevoix,2008,2008/26029,14367,0.474490151,0.508526484,0.016983365,Republican,0.034036333
26031,Michigan,Cheboygan,2008,2008/26031,13901,0.483418459,0.497805913,0.018775628,Republican,0.014387454
26033,Michigan,Chippewa,2008,2008/26033,16708,0.489825233,0.494792914,0.015381853,Republican,0.00496768
26035,Michigan,Clare,2008,2008/26035,14567,0.514587767,0.466328002,0.019084231,Democratic,-0.048259765
26037,Michigan,Clinton,2008,2008/26037,40381,0.495406255,0.488497065,0.016096679,Democratic,-0.00690919
26039,Michigan,Crawford,2008,2008/26039,7178,0.479381443,0.496099192,0.024519365,Republican,0.016717749
26041,Michigan,Delta,2008,2008/26041,19064,0.523185061,0.459662191,0.017152749,Democratic,-0.06352287
26043,Michigan,Dickinson,2008,2008/26043,13311,0.450379385,0.529562016,0.020058598,Republican,0.079182631
26045,Michigan,Eaton,2008,2008/26045,57616,0.533567065,0.449527909,0.016905026,Democratic,-0.084039156
26047,Michigan,Emmet,2008,2008/26047,18149,0.469171855,0.513196319,0.017631825,Republican,0.044024464
26049,Michigan,Genesee,2008,2008/26049,219896,0.654523047,0.329478481,0.015998472,Democratic,-0.325044567
26051,Michigan,Gladwin,2008,2008/26051,13241,0.497696549,0.482667472,0.019635979,Democratic,-0.015029076
26053,Michigan,Gogebic,2008,2008/26053,8264,0.575629235,0.402952565,0.021418199,Democratic,-0.17267667
26055,Michigan,Grand Traverse,2008,2008/26055,48733,0.477253606,0.507171732,0.015574662,Republican,0.029918125
26057,Michigan,Gratiot,2008,2008/26057,17738,0.513304769,0.469162251,0.01753298,Democratic,-0.044142519
26059,Michigan,Hillsdale,2008,2008/26059,20449,0.428627317,0.548730989,0.022641694,Republican,0.120103673
26061,Michigan,Houghton,2008,2008/26061,15972,0.468069121,0.5072001,0.024730779,Republican,0.039130979
26063,Michigan,Huron,2008,2008/26063,17135,0.488298804,0.492208929,0.019492267,Republican,0.003910125
26065,Michigan,Ingham,2008,2008/26065,142729,0.658548718,0.325673129,0.015778153,Democratic,-0.332875589
26067,Michigan,Ionia,2008,2008/26067,27319,0.459936308,0.518174165,0.021889527,Republican,0.058237856
26069,Michigan,Iosco,2008,2008/26069,14187,0.515189963,0.464016353,0.020793684,Democratic,-0.05117361
26071,Michigan,Iron,2008,2008/26071,6162,0.499837715,0.478253814,0.021908471,Democratic,-0.021583901
26073,Michigan,Isabella,2008,2008/26073,28350,0.588324515,0.395767196,0.015908289,Democratic,-0.192557319
26075,Michigan,Jackson,2008,2008/26075,74503,0.503066991,0.479067957,0.017865052,Democratic,-0.023999034
26077,Michigan,Kalamazoo,2008,2008/26077,130781,0.589160505,0.394200992,0.016638503,Democratic,-0.194959512
26079,Michigan,Kalkaska,2008,2008/26079,8499,0.444758207,0.5326509,0.022590893,Republican,0.087892693
26081,Michigan,Kent,2008,2008/26081,303235,0.494365756,0.48917836,0.016455884,Democratic,-0.005187396
26083,Michigan,Keweenaw,2008,2008/26083,1410,0.432624113,0.536170213,0.031205674,Republican,0.103546099
26085,Michigan,Lake,2008,2008/26085,5292,0.551587302,0.428760393,0.019652305,Democratic,-0.122826909
26087,Michigan,Lapeer,2008,2008/26087,45362,0.473017063,0.503306733,0.023676205,Republican,0.03028967
26089,Michigan,Leelanau,2008,2008/26089,14464,0.508503872,0.479673673,0.011822456,Democratic,-0.028830199
26091,Michigan,Lenawee,2008,2008/26091,47734,0.516193908,0.465601039,0.018205053,Democratic,-0.050592869
26093,Michigan,Livingston,2008,2008/26093,99638,0.425028604,0.557939742,0.017031655,Republican,0.132911138
26095,Michigan,Luce,2008,2008/26095,2740,0.434671533,0.54379562,0.021532847,Republican,0.109124088
26097,Michigan,Mackinac,2008,2008/26097,6396,0.47326454,0.51094434,0.015791119,Republican,0.0376798
26099,Michigan,Macomb,2008,2008/26099,419216,0.533815503,0.447652284,0.018532213,Democratic,-0.086163219
26101,Michigan,Manistee,2008,2008/26101,13009,0.556153432,0.423552925,0.020293643,Democratic,-0.132600507
26103,Michigan,Marquette,2008,2008/26103,33185,0.591682989,0.388910652,0.019406358,Democratic,-0.202772337
26105,Michigan,Mason,2008,2008/26105,15223,0.51349931,0.469486961,0.017013729,Democratic,-0.04401235
26107,Michigan,Mecosta,2008,2008/26107,18664,0.487623232,0.494963566,0.017413202,Republican,0.007340334
26109,Michigan,Menominee,2008,2008/26109,11072,0.540191474,0.438493497,0.021315029,Democratic,-0.101697977
26111,Michigan,Midland,2008,2008/26111,43707,0.473631226,0.509369209,0.016999565,Republican,0.035737982
26113,Michigan,Missaukee,2008,2008/26113,7492,0.3868126,0.596502936,0.016684463,Republican,0.209690336
26115,Michigan,Monroe,2008,2008/26115,76422,0.512679595,0.469210437,0.018109968,Democratic,-0.043469158
26117,Michigan,Montcalm,2008,2008/26117,27051,0.488262911,0.491331189,0.0204059,Republican,0.003068278
26119,Michigan,Montmorency,2008,2008/26119,5360,0.448320896,0.530037313,0.021641791,Republican,0.081716418
26121,Michigan,Muskegon,2008,2008/26121,84271,0.638665733,0.345848513,0.015485754,Democratic,-0.292817221
26123,Michigan,Newaygo,2008,2008/26123,23105,0.466998485,0.513395369,0.019606146,Republican,0.046396884
26125,Michigan,Oakland,2008,2008/26125,659068,0.565292201,0.42022371,0.01448409,Democratic,-0.145068491
26127,Michigan,Oceana,2008,2008/26127,12509,0.512031337,0.468462707,0.019505956,Democratic,-0.043568631
26129,Michigan,Ogemaw,2008,2008/26129,10768,0.500650074,0.476690193,0.022659733,Democratic,-0.023959881
26131,Michigan,Ontonagon,2008,2008/26131,3885,0.506048906,0.469240669,0.024710425,Democratic,-0.036808237
26133,Michigan,Osceola,2008,2008/26133,11026,0.440322873,0.541719572,0.017957555,Republican,0.101396699
26135,Michigan,Oscoda,2008,2008/26135,4328,0.435998152,0.536044362,0.027957486,Republican,0.100046211
26137,Michigan,Otsego,2008,2008/26137,12616,0.446575777,0.535193405,0.018230818,Republican,0.088617628
26139,Michigan,Ottawa,2008,2008/26139,136268,0.373000264,0.611515543,0.015484193,Republican,0.238515279
26141,Michigan,Presque Isle,2008,2008/26141,7505,0.495936043,0.48047968,0.023584277,Democratic,-0.015456362
26143,Michigan,Roscommon,2008,2008/26143,14051,0.504021066,0.47875596,0.017222973,Democratic,-0.025265106
26145,Michigan,Saginaw,2008,2008/26145,104090,0.5790758,0.405658565,0.015265636,Democratic,-0.173417235
26147,Michigan,St. Clair,2008,2008/26147,80900,0.502805933,0.476341162,0.020852905,Democratic,-0.026464771
26149,Michigan,St. Joseph,2008,2008/26149,25702,0.479417944,0.501361762,0.019220294,Republican,0.021943818
26151,Michigan,Sanilac,2008,2008/26151,20169,0.448559671,0.529475928,0.021964401,Republican,0.080916258
26153,Michigan,Schoolcraft,2008,2008/26153,4326,0.504854369,0.475728155,0.019417476,Democratic,-0.029126214
26155,Michigan,Shiawassee,2008,2008/26155,36415,0.532665111,0.446738981,0.020595908,Democratic,-0.085926129
26157,Michigan,Tuscola,2008,2008/26157,27798,0.485754371,0.494280164,0.019965465,Republican,0.008525793
26159,Michigan,Van Buren,2008,2008/26159,34766,0.5346603,0.446815855,0.018523845,Democratic,-0.087844446
26161,Michigan,Washtenaw,2008,2008/26161,187115,0.697848916,0.288303984,0.013847099,Democratic,-0.409544932
26163,Michigan,Wayne,2008,2008/26163,890326,0.741396971,0.246631009,0.011972019,Democratic,-0.494765962
26165,Michigan,Wexford,2008,2008/26165,15704,0.469880285,0.512226184,0.01789353,Republican,0.042345899
27001,Minnesota,Aitkin,2008,2008/27001,9410,0.488310308,0.487672689,0.024017003,Democratic,-0.00063762
27003,Minnesota,Anoka,2008,2008/27003,182224,0.47730266,0.501344499,0.02135284,Republican,0.024041839
27005,Minnesota,Becker,2008,2008/27005,16965,0.453109343,0.521721191,0.025169467,Republican,0.068611848
27007,Minnesota,Beltrami,2008,2008/27007,22236,0.540519878,0.439017809,0.020462313,Democratic,-0.101502069
27009,Minnesota,Benton,2008,2008/27009,19339,0.437147733,0.534567454,0.028284813,Republican,0.097419722
