FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
51197,Virginia,Wythe,2016,2016/51197,13343,0.20759949,0.752904144,0.039496365,Republican,0.545304654
51199,Virginia,York,2016,2016/51199,34118,0.381001231,0.552113254,0.066885515,Republican,0.171112023
51510,Virginia,Alexandria,2016,2016/51510,75770,0.755470503,0.175333245,0.069196252,Democratic,-0.580137257
51515,Virginia,Bedford,2016,2016/51515,0,,,,Republican,
51520,Virginia,Bristol,2016,2016/51520,7032,0.260949943,0.695676906,0.043373151,Republican,0.434726962
51530,Virginia,Buena Vista,2016,2016/51530,2407,0.287910262,0.59410054,0.117989198,Republican,0.306190278
51540,Virginia,Charlottesville,2016,2016/51540,22472,0.796591314,0.131719473,0.071689213,Democratic,-0.664871841
51550,Virginia,Chesapeake,2016,2016/51550,112705,0.466944679,0.479543942,0.053511379,Republican,0.012599264
51570,Virginia,Colonial Heights,2016,2016/51570,8457,0.279886485,0.671751212,0.048362303,Republican,0.391864727
51580,Virginia,Covington,2016,2016/51580,2382,0.383711167,0.566330814,0.049958018,Republican,0.182619647
51590,Virginia,Danville,2016,2016/51590,18952,0.583526805,0.385341916,0.031131279,Democratic,-0.198184888
51595,Virginia,Emporia,2016,2016/51595,2367,0.646387833,0.333333333,0.020278834,Democratic,-0.313054499
51600,Virginia,Fairfax,2016,2016/51600,12030,0.612385702,0.307730673,0.079883624,Democratic,-0.304655029
51610,Virginia,Falls Church,2016,2016/51610,7757,0.750161145,0.170684543,0.079154312,Democratic,-0.579476602
51620,Virginia,Franklin,2016,2016/51620,4070,0.618918919,0.349140049,0.031941032,Democratic,-0.26977887
51630,Virginia,Fredericksburg,2016,2016/51630,11264,0.59543679,0.332386364,0.072176847,Democratic,-0.263050426
51640,Virginia,Galax,2016,2016/51640,2376,0.286616162,0.6746633,0.038720539,Republican,0.388047138
51650,Virginia,Hampton,2016,2016/51650,62356,0.662518442,0.287093463,0.050388094,Democratic,-0.375424979
51660,Virginia,Harrisonburg,2016,2016/51660,17993,0.567554049,0.348024232,0.08442172,Democratic,-0.219529817
51670,Virginia,Hopewell,2016,2016/51670,9008,0.524422735,0.431283304,0.044293961,Democratic,-0.093139432
51678,Virginia,Lexington,2016,2016/51678,2465,0.614198783,0.310750507,0.07505071,Democratic,-0.303448276
51680,Virginia,Lynchburg,2016,2016/51680,35671,0.41467859,0.504106978,0.081214432,Republican,0.089428387
51683,Virginia,Manassas,2016,2016/51683,15411,0.546557654,0.386282525,0.067159821,Democratic,-0.160275128
51685,Virginia,Manassas Park,2016,2016/51685,5232,0.612385321,0.331230887,0.056383792,Democratic,-0.281154434
51690,Virginia,Martinsville,2016,2016/51690,5907,0.598103944,0.363805654,0.038090401,Democratic,-0.23429829
51700,Virginia,Newport News,2016,2016/51700,75715,0.602496203,0.336366638,0.061137159,Democratic,-0.266129565
51710,Virginia,Norfolk,2016,2016/51710,83388,0.683827409,0.258454454,0.057718137,Democratic,-0.425372955
51720,Virginia,Norton,2016,2016/51720,1460,0.262328767,0.699315068,0.038356164,Republican,0.436986301
51730,Virginia,Petersburg,2016,2016/51730,13786,0.871971565,0.105251705,0.02277673,Democratic,-0.766719861
51735,Virginia,Poquoson,2016,2016/51735,7177,0.223073708,0.709488644,0.067437648,Republican,0.486414937
51740,Virginia,Portsmouth,2016,2016/51740,43265,0.658661736,0.295735583,0.045602681,Democratic,-0.362926153
51750,Virginia,Radford,2016,2016/51750,6085,0.480690222,0.433525062,0.085784717,Democratic,-0.04716516
51760,Virginia,Richmond,2016,2016/51760,103484,0.7852325,0.150564338,0.064203162,Democratic,-0.634668161
51770,Virginia,Roanoke,2016,2016/51770,39466,0.564688593,0.374727614,0.060583794,Democratic,-0.189960979
51775,Virginia,Salem,2016,2016/51775,12225,0.343721881,0.591083845,0.065194274,Republican,0.247361963
51790,Virginia,Staunton,2016,2016/51790,11255,0.473833852,0.456063972,0.070102177,Democratic,-0.01776988
51800,Virginia,Suffolk,2016,2016/51800,43240,0.538390379,0.416419981,0.045189639,Democratic,-0.121970398
51810,Virginia,Virginia Beach,2016,2016/51810,203262,0.447855477,0.483238382,0.068906141,Republican,0.035382905
51820,Virginia,Waynesboro,2016,2016/51820,9204,0.408952629,0.521621034,0.069426336,Republican,0.112668405
51830,Virginia,Williamsburg,2016,2016/51830,7626,0.682664569,0.252425911,0.06490952,Democratic,-0.430238657
51840,Virginia,Winchester,2016,2016/51840,10667,0.484109872,0.449048467,0.066841661,Democratic,-0.035061404
53001,Washington,Adams,2016,2016/53001,4644,0.279715762,0.663867356,0.056416882,Republican,0.384151593
53003,Washington,Asotin,2016,2016/53003,9736,0.32189811,0.589667214,0.088434675,Republican,0.267769104
53005,Washington,Benton,2016,2016/53005,80027,0.329388831,0.589725967,0.080885201,Republican,0.260337136
53007,Washington,Chelan,2016,2016/53007,33380,0.390413421,0.542660276,0.066926303,Republican,0.152246854
53009,Washington,Clallam,2016,2016/53009,39457,0.448006691,0.47631599,0.07567732,Republican,0.028309299
53011,Washington,Clark,2016,2016/53011,200160,0.463414269,0.461835532,0.0747502,Democratic,-0.001578737
53013,Washington,Columbia,2016,2016/53013,2182,0.241063245,0.686067828,0.072868928,Republican,0.445004583
53015,Washington,Cowlitz,2016,2016/53015,45692,0.391928565,0.529304911,0.078766524,Republican,0.137376346
53017,Washington,Douglas,2016,2016/53017,15543,0.316412533,0.617834395,0.065753072,Republican,0.301421862
53019,Washington,Ferry,2016,2016/53019,3601,0.304915301,0.611496806,0.083587892,Republican,0.306581505
53021,Washington,Franklin,2016,2016/53021,23720,0.374620573,0.556745363,0.068634064,Republican,0.182124789
53023,Washington,Garfield,2016,2016/53023,1246,0.223916533,0.682985554,0.093097913,Republican,0.459069021
53025,Washington,Grant,2016,2016/53025,28346,0.275523883,0.653284414,0.071191703,Republican,0.377760531
53027,Washington,Grays Harbor,2016,2016/53027,28367,0.423731801,0.495893115,0.080375084,Republican,0.072161314
53029,Washington,Island,2016,2016/53029,42876,0.488851572,0.430660509,0.080487919,Democratic,-0.058191063
53031,Washington,Jefferson,2016,2016/53031,20276,0.62418623,0.297741172,0.078072598,Democratic,-0.326445058
53033,Washington,King,2016,2016/53033,998499,0.719401822,0.216664213,0.063933965,Democratic,-0.502737609
53035,Washington,Kitsap,2016,2016/53035,124317,0.508023842,0.394298447,0.097677711,Democratic,-0.113725396
53037,Washington,Kittitas,2016,2016/53037,18955,0.395093643,0.532840939,0.072065418,Republican,0.137747296
53039,Washington,Klickitat,2016,2016/53039,10769,0.389451203,0.537561519,0.072987278,Republican,0.148110317
53041,Washington,Lewis,2016,2016/53041,34149,0.282702275,0.644001288,0.073296436,Republican,0.361299013
53043,Washington,Lincoln,2016,2016/53043,5713,0.217748994,0.719061789,0.063189218,Republican,0.501312795
53045,Washington,Mason,2016,2016/53045,28073,0.427207637,0.487194101,0.085598262,Republican,0.059986464
53047,Washington,Okanogan,2016,2016/53047,17091,0.36849804,0.562284243,0.069217717,Republican,0.193786203
53049,Washington,Pacific,2016,2016/53049,10716,0.431131019,0.500186637,0.068682344,Republican,0.069055618
53051,Washington,Pend Oreille,2016,2016/53051,6802,0.284328139,0.642899147,0.072772714,Republican,0.358571009
53053,Washington,Pierce,2016,2016/53053,348485,0.495108828,0.42132086,0.083570311,Democratic,-0.073787968
53055,Washington,San Juan,2016,2016/53055,10774,0.665676629,0.249489512,0.084833859,Democratic,-0.416187117
53057,Washington,Skagit,2016,2016/53057,55968,0.476879646,0.441966838,0.081153516,Democratic,-0.034912807
53059,Washington,Skamania,2016,2016/53059,5639,0.395814861,0.519241,0.084944139,Republican,0.123426139
53061,Washington,Snohomish,2016,2016/53061,342173,0.541325587,0.374825015,0.083849398,Democratic,-0.166500571
53063,Washington,Spokane,2016,2016/53063,227246,0.412623325,0.499172703,0.088203973,Republican,0.086549378
53065,Washington,Stevens,2016,2016/53065,22677,0.254310535,0.668562861,0.077126604,Republican,0.414252326
53067,Washington,Thurston,2016,2016/53067,129410,0.531628159,0.375736033,0.092635809,Democratic,-0.155892126
53069,Washington,Wahkiakum,2016,2016/53069,2358,0.352841391,0.569974555,0.077184054,Republican,0.217133164
53071,Washington,Walla Walla,2016,2016/53071,25419,0.381368268,0.537039223,0.08159251,Republican,0.155670955
53073,Washington,Whatcom,2016,2016/53073,109673,0.550180993,0.370182269,0.079636738,Democratic,-0.179998723
53075,Washington,Whitman,2016,2016/53075,17305,0.470731003,0.427795435,0.101473563,Democratic,-0.042935568
53077,Washington,Yakima,2016,2016/53077,77750,0.402456592,0.536784566,0.060758842,Republican,0.134327974
54001,West Virginia,Barbour,2016,2016/54001,6054,0.201850017,0.747770069,0.050379914,Republican,0.545920053
54003,West Virginia,Berkeley,2016,2016/54003,42850,0.287537923,0.659136523,0.053325554,Republican,0.3715986
54005,West Virginia,Boone,2016,2016/54005,8683,0.206149948,0.749049868,0.044800184,Republican,0.542899919
54007,West Virginia,Braxton,2016,2016/54007,5090,0.259528487,0.694891945,0.045579568,Republican,0.435363458
54009,West Virginia,Brooke,2016,2016/54009,9613,0.26713825,0.689170914,0.043690835,Republican,0.422032664
54011,West Virginia,Cabell,2016,2016/54011,33085,0.345987608,0.599969775,0.054042618,Republican,0.253982167
54013,West Virginia,Calhoun,2016,2016/54013,2617,0.174245319,0.777607948,0.048146733,Republican,0.603362629
54015,West Virginia,Clay,2016,2016/54015,2972,0.191117093,0.773889637,0.034993271,Republican,0.582772544
54017,West Virginia,Doddridge,2016,2016/54017,2840,0.127464789,0.83028169,0.042253521,Republican,0.702816901
54019,West Virginia,Fayette,2016,2016/54019,15337,0.27971572,0.675295038,0.044989242,Republican,0.395579318
54021,West Virginia,Gilmer,2016,2016/54021,2543,0.214313803,0.745576091,0.040110106,Republican,0.531262289
54023,West Virginia,Grant,2016,2016/54023,4956,0.10330912,0.876916868,0.019774011,Republican,0.773607748
54025,West Virginia,Greenbrier,2016,2016/54025,14066,0.267666714,0.67936869,0.052964595,Republican,0.411701976
54027,West Virginia,Hampshire,2016,2016/54027,8608,0.183550186,0.777416357,0.039033457,Republican,0.593866171
54029,West Virginia,Hancock,2016,2016/54029,12702,0.256809951,0.701385609,0.04180444,Republican,0.444575657
54031,West Virginia,Hardy,2016,2016/54031,5643,0.204678363,0.757398547,0.037923091,Republican,0.552720184
54033,West Virginia,Harrison,2016,2016/54033,27960,0.275178827,0.670600858,0.054220315,Republican,0.395422031
54035,West Virginia,Jackson,2016,2016/54035,12187,0.218511529,0.740132929,0.041355543,Republican,0.5216214
54037,West Virginia,Jefferson,2016,2016/54037,24147,0.394169048,0.54681741,0.059013542,Republican,0.152648362
54039,West Virginia,Kanawha,2016,2016/54039,75690,0.373404677,0.579336768,0.047258555,Republican,0.205932091
54041,West Virginia,Lewis,2016,2016/54041,6928,0.194428406,0.761258661,0.044312933,Republican,0.566830254
54043,West Virginia,Lincoln,2016,2016/54043,7066,0.206481744,0.751061421,0.042456836,Republican,0.544579677
54045,West Virginia,Logan,2016,2016/54045,12359,0.169269358,0.800792944,0.029937697,Republican,0.631523586
54047,West Virginia,McDowell,2016,2016/54047,6203,0.231823311,0.746251814,0.021924875,Republican,0.514428502
54049,West Virginia,Marion,2016,2016/54049,23029,0.30240132,0.636936037,0.060662643,Republican,0.334534717
54051,West Virginia,Marshall,2016,2016/54051,13216,0.220792978,0.731386199,0.047820823,Republican,0.51059322
54053,West Virginia,Mason,2016,2016/54053,10186,0.20430002,0.751423522,0.044276458,Republican,0.547123503
54055,West Virginia,Mercer,2016,2016/54055,22982,0.204681925,0.757288313,0.038029762,Republican,0.552606388
54057,West Virginia,Mineral,2016,2016/54057,11564,0.1772743,0.784330681,0.038395019,Republican,0.607056382
54059,West Virginia,Mingo,2016,2016/54059,9510,0.144058885,0.831861199,0.024079916,Republican,0.687802313
54061,West Virginia,Monongalia,2016,2016/54061,36048,0.407761873,0.511318242,0.080919885,Republican,0.103556369
54063,West Virginia,Monroe,2016,2016/54063,5805,0.191386736,0.765374677,0.043238587,Republican,0.573987941
54065,West Virginia,Morgan,2016,2016/54065,7654,0.205513457,0.74888947,0.045597073,Republican,0.543376013
54067,West Virginia,Nicholas,2016,2016/54067,9491,0.193867875,0.763986935,0.04214519,Republican,0.57011906
54069,West Virginia,Ohio,2016,2016/54069,17938,0.306221429,0.620972238,0.072806333,Republican,0.314750808
54071,West Virginia,Pendleton,2016,2016/54071,3225,0.226046512,0.743565891,0.030387597,Republican,0.51751938
54073,West Virginia,Pleasants,2016,2016/54073,3150,0.197142857,0.748571429,0.054285714,Republican,0.551428571
54075,West Virginia,Pocahontas,2016,2016/54075,3646,0.254525507,0.684585848,0.060888645,Republican,0.43006034
54077,West Virginia,Preston,2016,2016/54077,12659,0.195118098,0.753456039,0.051425863,Republican,0.558337941
54079,West Virginia,Putnam,2016,2016/54079,24893,0.236371671,0.714578396,0.049049934,Republican,0.478206725
54081,West Virginia,Raleigh,2016,2016/54081,29618,0.217536633,0.744412182,0.038051185,Republican,0.526875549
54083,West Virginia,Randolph,2016,2016/54083,10876,0.251471129,0.70145274,0.047076131,Republican,0.449981611
54085,West Virginia,Ritchie,2016,2016/54085,4075,0.121717791,0.835582822,0.042699387,Republican,0.713865031
54087,West Virginia,Roane,2016,2016/54087,5247,0.232894988,0.720602249,0.046502763,Republican,0.487707261
54089,West Virginia,Summers,2016,2016/54089,4862,0.244755245,0.710612916,0.044631839,Republican,0.465857672
54091,West Virginia,Taylor,2016,2016/54091,6538,0.228051392,0.723921689,0.04802692,Republican,0.495870297
54093,West Virginia,Tucker,2016,2016/54093,3475,0.216115108,0.738129496,0.045755396,Republican,0.522014388
54095,West Virginia,Tyler,2016,2016/54095,3654,0.138752053,0.819923372,0.041324576,Republican,0.681171319
54097,West Virginia,Upshur,2016,2016/54097,9218,0.191581688,0.759926231,0.048492081,Republican,0.568344543
54099,West Virginia,Wayne,2016,2016/54099,15182,0.221117112,0.734554077,0.04432881,Republican,0.513436965
54101,West Virginia,Webster,2016,2016/54101,2978,0.186702485,0.773002015,0.0402955,Republican,0.58629953
54103,West Virginia,Wetzel,2016,2016/54103,6265,0.216919393,0.721308859,0.061771748,Republican,0.504389465
54105,West Virginia,Wirt,2016,2016/54105,2422,0.159372419,0.789017341,0.051610239,Republican,0.629644922
54107,West Virginia,Wood,2016,2016/54107,35615,0.235855679,0.714137302,0.05000702,Republican,0.478281623
54109,West Virginia,Wyoming,2016,2016/54109,7831,0.135614864,0.836036266,0.02834887,Republican,0.700421402
55001,Wisconsin,Adams,2016,2016/55001,10164,0.370916962,0.588646202,0.040436836,Republican,0.21772924
55003,Wisconsin,Ashland,2016,2016/55003,8029,0.526591107,0.411259185,0.062149707,Democratic,-0.115331922
55005,Wisconsin,Barron,2016,2016/55005,22643,0.347966259,0.600892108,0.051141633,Republican,0.252925849
55007,Wisconsin,Bayfield,2016,2016/55007,9529,0.519886662,0.432889075,0.047224263,Democratic,-0.086997586
55009,Wisconsin,Brown,2016,2016/55009,128979,0.413741772,0.521007296,0.065250932,Republican,0.107265524
55011,Wisconsin,Buffalo,2016,2016/55011,6988,0.36219233,0.579421866,0.058385804,Republican,0.217229536
55013,Wisconsin,Burnett,2016,2016/55013,8743,0.337184033,0.619009493,0.043806474,Republican,0.28182546
55015,Wisconsin,Calumet,2016,2016/55015,26650,0.36195122,0.575909944,0.062138837,Republican,0.213958724
55017,Wisconsin,Chippewa,2016,2016/55017,31561,0.376604037,0.567440829,0.055955135,Republican,0.190836792
55019,Wisconsin,Clark,2016,2016/55019,13596,0.310900265,0.63592233,0.053177405,Republican,0.325022065
55021,Wisconsin,Columbia,2016,2016/55021,29771,0.454334755,0.475630647,0.070034597,Republican,0.021295892
55023,Wisconsin,Crawford,2016,2016/55023,7744,0.442277893,0.496384298,0.06133781,Republican,0.054106405
55025,Wisconsin,Dane,2016,2016/55025,310017,0.701658296,0.22991965,0.068422054,Democratic,-0.471738647
55027,Wisconsin,Dodge,2016,2016/55027,43065,0.324346917,0.618669453,0.056983629,Republican,0.294322536
55029,Wisconsin,Door,2016,2016/55029,17608,0.455815538,0.487505679,0.056678782,Republican,0.031690141
55031,Wisconsin,Douglas,2016,2016/55031,22511,0.503975834,0.429079117,0.066945049,Democratic,-0.074896717
55033,Wisconsin,Dunn,2016,2016/55033,22091,0.408582681,0.520030782,0.071386538,Republican,0.111448101
55035,Wisconsin,Eau Claire,2016,2016/55035,54885,0.497294343,0.424724424,0.077981233,Democratic,-0.072569919
55037,Wisconsin,Florence,2016,2016/55037,2657,0.250658638,0.713963116,0.035378246,Republican,0.463304479
55039,Wisconsin,Fond du Lac,2016,2016/55039,51327,0.338827518,0.604827868,0.056344614,Republican,0.266000351
55041,Wisconsin,Forest,2016,2016/55041,4540,0.348898678,0.614096916,0.037004405,Republican,0.265198238
55043,Wisconsin,Grant,2016,2016/55043,24321,0.413058674,0.507750504,0.079190823,Republican,0.09469183
55045,Wisconsin,Green,2016,2016/55045,18985,0.480484593,0.457887806,0.061627601,Democratic,-0.022596787
55047,Wisconsin,Green Lake,2016,2016/55047,9388,0.287707712,0.661802301,0.050489987,Republican,0.374094589
55049,Wisconsin,Iowa,2016,2016/55049,12260,0.543964111,0.392251223,0.063784666,Democratic,-0.151712887
55051,Wisconsin,Iron,2016,2016/55051,3497,0.364026308,0.597655133,0.038318559,Republican,0.233628825
55053,Wisconsin,Jackson,2016,2016/55053,9272,0.412100949,0.529227783,0.058671268,Republican,0.117126833
55055,Wisconsin,Jefferson,2016,2016/55055,43146,0.383836277,0.542576369,0.073587355,Republican,0.158740092
55057,Wisconsin,Juneau,2016,2016/55057,11732,0.347170133,0.607142857,0.04568701,Republican,0.259972724
55059,Wisconsin,Kenosha,2016,2016/55059,77076,0.464100368,0.467395817,0.068503814,Republican,0.003295449
55061,Wisconsin,Kewaunee,2016,2016/55061,10758,0.336772634,0.614984198,0.048243168,Republican,0.278211563
55063,Wisconsin,La Crosse,2016,2016/55063,62968,0.514642358,0.419085885,0.066271757,Democratic,-0.095556473
55065,Wisconsin,Lafayette,2016,2016/55065,7662,0.429130775,0.519055077,0.051814148,Republican,0.089924302
